Date,occur_time,poss_date,poss_time,MaxOfnum_victims,Avg Day,UC2 Literal,neighborhood,x,y
5/6/17,16:00:00,5/6/17,16:58:00,2,Sat,LARCENY-FROM VEHICLE,Cascade Heights,-84.48012,33.71955
5/6/17,16:00:00,5/6/17,17:30:00,1,Sat,AUTO THEFT,,-84.39055,33.81785
5/6/17,16:00:00,5/6/17,16:15:00,1,Sat,AUTO THEFT,West End,-84.41445,33.74089
5/5/17,16:00:00,5/3/17,17:10:00,2,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38081,33.77867
5/4/17,16:00:00,5/4/17,17:00:00,1,Thu,LARCENY-FROM VEHICLE,Marietta Street Artery,-84.41116,33.77914
5/2/17,16:00:00,5/2/17,17:00:00,1,Tue,BURGLARY-RESIDENCE,South River Gardens,-84.35549,33.66061
5/2/17,16:00:00,5/1/17,16:30:00,2,Mon,LARCENY-NON VEHICLE,Lenox,-84.36737,33.84748
5/1/17,16:00:00,5/1/17,8:00:00,1,Mon,BURGLARY-RESIDENCE,English Avenue,-84.41619,33.77209
4/30/17,16:00:00,4/30/17,11:30:00,1,Unk,LARCENY-FROM VEHICLE,Midtown,-84.38639,33.78626
4/30/17,16:00:00,4/30/17,16:20:00,1,Sun,LARCENY-NON VEHICLE,Woodfield,-84.41178,33.82019
4/29/17,16:00:00,4/29/17,11:40:00,1,Sat,LARCENY-FROM VEHICLE,English Avenue,-84.41622,33.78089
4/28/17,16:00:00,4/28/17,8:00:00,1,Fri,LARCENY-NON VEHICLE,Downtown,-84.39586,33.76835
4/28/17,16:00:00,4/28/17,16:10:00,1,Fri,LARCENY-FROM VEHICLE,Orchard Knob,-84.37254,33.67229
4/28/17,16:00:00,4/28/17,17:00:00,1,Fri,LARCENY-FROM VEHICLE,Cabbagetown,-84.36782,33.7507
4/27/17,16:00:00,4/27/17,3:00:00,2,Wed,LARCENY-NON VEHICLE,Summerhill,-84.391,33.73328
4/27/17,16:00:00,4/21/17,17:00:00,1,Fri,LARCENY-NON VEHICLE,Poncey-Highland,-84.35911,33.76792
4/27/17,16:00:00,4/27/17,17:26:00,1,Thu,ROBBERY-PEDESTRIAN,Midtown,-84.3769,33.77941
4/25/17,16:00:00,4/25/17,19:00:00,1,Tue,LARCENY-NON VEHICLE,Campbellton Road,-84.45685,33.70656
4/25/17,16:00:00,4/25/17,0:03:00,1,Mon,BURGLARY-RESIDENCE,Cascade Heights,-84.4657,33.72166
4/25/17,16:00:00,4/25/17,16:20:00,1,Tue,LARCENY-NON VEHICLE,Oakland City,-84.43065,33.71769
4/24/17,16:00:00,4/24/17,12:09:00,1,Mon,AGG ASSAULT,Thomasville Heights,-84.35406,33.69807
4/24/17,16:00:00,4/24/17,16:50:00,1,Mon,LARCENY-FROM VEHICLE,West End,-84.41407,33.74062
4/22/17,16:00:00,4/21/17,0:30:00,1,Thu,LARCENY-NON VEHICLE,Vine City,-84.40525,33.75721
4/21/17,16:00:00,4/21/17,11:00:00,1,Fri,BURGLARY-RESIDENCE,Bankhead,-84.42001,33.7718
4/20/17,16:00:00,4/20/17,9:30:00,1,Thu,BURGLARY-NONRES,Bankhead,-84.42519,33.77521
4/20/17,16:00:00,4/12/17,20:00:00,1,Wed,LARCENY-NON VEHICLE,Wisteria Gardens,-84.51058,33.76014
4/19/17,16:00:00,4/19/17,16:30:00,2,Wed,LARCENY-FROM VEHICLE,Virginia Highland,-84.36228,33.77412
4/18/17,16:00:00,4/17/17,17:00:00,1,Mon,LARCENY-FROM VEHICLE,Southwest,-84.49098,33.69261
4/17/17,16:00:00,4/17/17,16:45:00,1,Mon,LARCENY-NON VEHICLE,North Buckhead,-84.3645,33.85209
4/15/17,16:00:00,4/15/17,16:30:00,1,Sat,LARCENY-NON VEHICLE,,-84.5431,33.71004
4/15/17,16:00:00,4/15/17,18:00:00,1,Sat,LARCENY-NON VEHICLE,Garden Hills,-84.37182,33.83691
4/14/17,16:00:00,4/14/17,15:40:00,1,Unk,BURGLARY-RESIDENCE,Boulevard Heights,-84.3638,33.72613
4/14/17,16:00:00,4/9/17,16:00:00,1,Unk,LARCENY-NON VEHICLE,,-84.444,33.71064
4/14/17,16:00:00,4/14/17,7:00:00,1,Unk,AUTO THEFT,Pine Hills,-84.3563,33.8278
4/13/17,16:00:00,4/13/17,8:41:00,1,Thu,LARCENY-FROM VEHICLE,Greenbriar,-84.49536,33.67816
4/13/17,16:00:00,4/13/17,16:26:00,1,Thu,AUTO THEFT,South River Gardens,-84.35537,33.6829
4/10/17,16:00:00,4/10/17,12:30:00,1,Unk,LARCENY-NON VEHICLE,Pine Hills,-84.3562,33.83095
4/10/17,16:00:00,4/10/17,19:00:00,1,Mon,LARCENY-FROM VEHICLE,North Buckhead,-84.364,33.85396
4/9/17,16:00:00,4/9/17,0:10:00,1,Sat,BURGLARY-RESIDENCE,Carver Hills,-84.46724,33.79927
4/7/17,16:00:00,4/7/17,22:00:00,1,Fri,LARCENY-NON VEHICLE,Venetian Hills,-84.43743,33.71871
4/7/17,16:00:00,4/7/17,22:00:00,1,Fri,LARCENY-FROM VEHICLE,Downtown,-84.38907,33.75683
4/7/17,16:00:00,4/7/17,12:00:00,1,Fri,BURGLARY-RESIDENCE,Lakewood Heights,-84.375,33.70217
4/6/17,16:00:00,4/6/17,10:30:00,1,Unk,BURGLARY-RESIDENCE,Kirkwood,-84.33564,33.74923
4/6/17,16:00:00,4/6/17,14:00:00,1,Unk,LARCENY-NON VEHICLE,Washington Park,-84.41986,33.76023
4/5/17,16:00:00,4/5/17,8:00:00,1,Wed,BURGLARY-RESIDENCE,East Atlanta,-84.34607,33.73477
4/5/17,16:00:00,4/5/17,16:29:00,1,Wed,LARCENY-NON VEHICLE,Adamsville,-84.50865,33.76217
4/5/17,16:00:00,4/5/17,16:15:00,1,Wed,RAPE,Virginia Highland,0,0
4/4/17,16:00:00,4/4/17,12:00:00,1,Tue,LARCENY-FROM VEHICLE,Mechanicsville,-84.39567,33.73925
4/4/17,16:00:00,4/4/17,14:00:00,1,Tue,BURGLARY-RESIDENCE,Lindridge/Martin Manor,-84.35169,33.8157
4/4/17,16:00:00,4/4/17,22:40:00,1,Tue,LARCENY-FROM VEHICLE,Glenrose Heights,-84.38939,33.68067
4/3/17,16:00:00,4/3/17,6:00:00,1,Sun,AUTO THEFT,Ormewood Park,-84.35429,33.7436
4/3/17,16:00:00,4/3/17,16:26:00,1,Mon,LARCENY-FROM VEHICLE,,-84.39011,33.81664
4/2/17,16:00:00,4/2/17,16:02:00,1,Sun,LARCENY-FROM VEHICLE,Center Hill,-84.46824,33.77605
4/1/17,16:00:00,4/1/17,12:00:00,1,Unk,LARCENY-NON VEHICLE,Polar Rock,-84.39665,33.69512
4/1/17,16:00:00,4/1/17,16:30:00,1,Sat,LARCENY-NON VEHICLE,Lenox,-84.36212,33.84676
3/31/17,16:00:00,3/31/17,17:00:00,1,Fri,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,-84.36481,33.8201
3/30/17,16:00:00,3/30/17,16:45:00,1,Thu,LARCENY-FROM VEHICLE,Inman Park,-84.34956,33.76594
3/28/17,16:00:00,3/26/17,12:00:00,1,Sun,BURGLARY-RESIDENCE,Sylvan Hills,-84.42167,33.71123
3/28/17,16:00:00,3/28/17,7:00:00,1,Unk,LARCENY-NON VEHICLE,,-84.37843,33.81081
3/28/17,16:00:00,3/28/17,10:48:00,1,Tue,LARCENY-NON VEHICLE,Campbellton Road,-84.45701,33.7065
3/28/17,16:00:00,3/25/17,17:00:00,1,Sat,LARCENY-NON VEHICLE,Edgewood,-84.34498,33.75522
3/28/17,16:00:00,3/28/17,19:24:00,1,Tue,LARCENY-FROM VEHICLE,Princeton Lakes,-84.50908,33.65571
3/27/17,16:00:00,3/27/17,9:00:00,1,Unk,LARCENY-NON VEHICLE,Carver Hills,-84.46548,33.8026
3/27/17,16:00:00,3/27/17,8:30:00,1,Unk,BURGLARY-RESIDENCE,Mozley Park,-84.43806,33.74893
3/27/17,16:00:00,3/27/17,17:30:00,1,Mon,LARCENY-NON VEHICLE,Atlantic Station,-84.39921,33.79303
3/24/17,16:00:00,3/24/17,16:21:00,1,Fri,LARCENY-NON VEHICLE,Edgewood,-84.34619,33.75674
3/23/17,16:00:00,3/23/17,16:30:00,1,Thu,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.36334,33.81053
3/22/17,16:00:00,3/22/17,9:12:00,1,Wed,BURGLARY-RESIDENCE,Pittsburgh,-84.40533,33.73243
3/22/17,16:00:00,3/22/17,17:30:00,1,Wed,LARCENY-FROM VEHICLE,Inman Park,-84.35075,33.76376
3/21/17,16:00:00,3/21/17,8:30:00,1,Tue,BURGLARY-RESIDENCE,English Avenue,-84.41013,33.76675
3/20/17,16:00:00,3/20/17,4:00:00,1,Sun,AUTO THEFT,Glenrose Heights,-84.39052,33.66744
3/20/17,16:00:00,3/17/17,16:00:00,1,Unk,LARCENY-NON VEHICLE,Downtown,-84.39459,33.74816
3/18/17,16:00:00,3/18/17,17:41:00,3,Sat,LARCENY-FROM VEHICLE,Sweet Auburn,-84.37529,33.75257
3/17/17,16:00:00,3/17/17,16:20:00,1,Fri,AGG ASSAULT,Downtown,-84.38858,33.7552
3/16/17,16:00:00,3/16/17,9:00:00,1,Unk,BURGLARY-RESIDENCE,,-84.50104,33.67304
3/16/17,16:00:00,3/16/17,9:45:00,1,Unk,LARCENY-FROM VEHICLE,Washington Park,-84.41773,33.75491
3/15/17,16:00:00,3/13/17,7:00:00,1,Unk,LARCENY-NON VEHICLE,Midtown,-84.38839,33.78645
3/14/17,16:00:00,3/14/17,17:15:00,1,Tue,BURGLARY-RESIDENCE,Druid Hills,-84.33688,33.77595
3/14/17,16:00:00,3/14/17,21:00:00,1,Tue,LARCENY-FROM VEHICLE,Berkeley Park,-84.41365,33.79423
3/10/17,16:00:00,3/10/17,21:00:00,1,Fri,AUTO THEFT,Downtown,-84.38314,33.76157
3/10/17,16:00:00,3/10/17,16:00:00,1,Fri,LARCENY-NON VEHICLE,Atlantic Station,-84.39921,33.79303
3/10/17,16:00:00,3/10/17,16:30:00,1,Fri,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
3/8/17,16:00:00,3/8/17,16:30:00,1,Wed,AUTO THEFT,,-84.53496,33.69635
3/7/17,16:00:00,3/7/17,7:00:00,1,Mon,AUTO THEFT,Perkerson,-84.41288,33.69616
3/7/17,16:00:00,3/7/17,13:15:00,1,Unk,LARCENY-NON VEHICLE,Piedmont Heights,-84.37506,33.80856
3/7/17,16:00:00,3/6/17,11:00:00,1,Unk,LARCENY-NON VEHICLE,Midtown,-84.38898,33.77989
3/6/17,16:00:00,3/6/17,14:30:00,1,Unk,LARCENY-NON VEHICLE,English Avenue,-84.41192,33.76713
3/5/17,16:00:00,3/5/17,17:00:00,1,Sun,LARCENY-NON VEHICLE,Pittsburgh,-84.39946,33.72368
3/4/17,16:00:00,3/2/17,14:00:00,1,Unk,LARCENY-NON VEHICLE,Hunter Hills,-84.43292,33.76303
3/4/17,16:00:00,3/4/17,16:00:00,1,Sat,AUTO THEFT,Adamsville,-84.50006,33.75201
3/4/17,16:00:00,3/4/17,20:00:00,1,Sat,LARCENY-FROM VEHICLE,Castleberry Hill,-84.39836,33.75171
3/3/17,16:00:00,3/3/17,19:00:00,1,Fri,LARCENY-NON VEHICLE,North Buckhead,-84.36116,33.85252
3/2/17,16:00:00,3/2/17,8:01:00,1,Unk,LARCENY-NON VEHICLE,,-84.4397,33.64077
3/1/17,16:00:00,3/1/17,16:30:00,4,Wed,LARCENY-FROM VEHICLE,Atlanta Industrial Park,-84.49633,33.79562
2/28/17,16:00:00,2/28/17,16:45:00,2,Tue,ROBBERY-PEDESTRIAN,Campbellton Road,-84.45812,33.70577
2/28/17,16:00:00,2/28/17,17:14:00,3,Tue,LARCENY-FROM VEHICLE,Randall Mill,-84.43033,33.85129
2/27/17,16:00:00,2/27/17,8:30:00,1,Unk,BURGLARY-NONRES,Fort Valley,-84.45073,33.70015
2/27/17,16:00:00,2/27/17,17:30:00,1,Mon,LARCENY-NON VEHICLE,Atlantic Station,-84.39921,33.79303
2/26/17,16:00:00,2/25/17,19:00:00,2,Sat,BURGLARY-RESIDENCE,East Lake,-84.2941,33.73943
2/26/17,16:00:00,2/26/17,17:36:00,0,Sun,LARCENY-NON VEHICLE,Princeton Lakes,-84.51004,33.6569
2/25/17,16:00:00,2/25/17,22:30:00,1,Sat,LARCENY-FROM VEHICLE,Atlanta University Center,-84.40436,33.75323
2/24/17,16:00:00,2/24/17,12:45:00,1,Fri,LARCENY-FROM VEHICLE,Downtown,-84.3834,33.75895
2/24/17,16:00:00,2/24/17,16:00:00,1,Fri,LARCENY-NON VEHICLE,Vine City,-84.41457,33.75504
2/24/17,16:00:00,2/24/17,2:00:00,1,Thu,LARCENY-NON VEHICLE,Ormewood Park,-84.35892,33.7364
2/22/17,16:00:00,2/22/17,13:00:00,1,Wed,LARCENY-NON VEHICLE,Grant Park,-84.37737,33.73917
2/21/17,16:00:00,2/21/17,7:30:00,1,Mon,LARCENY-FROM VEHICLE,Downtown,-84.39842,33.76841
2/21/17,16:00:00,2/20/17,17:00:00,1,Unk,BURGLARY-RESIDENCE,Scotts Crossing,-84.46416,33.80595
2/20/17,16:00:00,2/20/17,11:01:00,1,Mon,LARCENY-FROM VEHICLE,Downtown,-84.39198,33.75243
2/20/17,16:00:00,2/20/17,18:30:00,1,Mon,LARCENY-FROM VEHICLE,Inman Park,-84.35218,33.76311
2/20/17,16:00:00,2/20/17,21:21:00,1,Mon,LARCENY-NON VEHICLE,Adamsville,-84.50344,33.75771
2/18/17,16:00:00,2/18/17,16:00:00,1,Sat,LARCENY-NON VEHICLE,Adams Park,-84.46325,33.72236
2/17/17,16:00:00,2/14/17,19:00:00,1,Tue,LARCENY-NON VEHICLE,Midtown,-84.38355,33.78013
2/17/17,16:00:00,2/17/17,15:00:00,1,Unk,BURGLARY-RESIDENCE,Harland Terrace,-84.47364,33.75368
2/17/17,16:00:00,2/17/17,16:17:00,1,Fri,LARCENY-FROM VEHICLE,East Atlanta,-84.34459,33.74035
2/17/17,16:00:00,2/17/17,18:40:00,1,Fri,AGG ASSAULT,Collier Heights,-84.47694,33.77377
2/17/17,16:00:00,2/17/17,20:33:00,1,Fri,LARCENY-FROM VEHICLE,Woodland Hills,-84.35045,33.72055
2/16/17,16:00:00,2/16/17,18:29:00,1,Thu,LARCENY-FROM VEHICLE,Midtown,-84.36722,33.77376
2/16/17,16:00:00,2/16/17,19:22:00,2,Thu,BURGLARY-RESIDENCE,Ormewood Park,-84.35029,33.73964
2/15/17,16:00:00,2/15/17,20:30:00,1,Wed,AUTO THEFT,North Buckhead,-84.37284,33.84687
2/13/17,16:00:00,2/13/17,16:30:00,1,Mon,ROBBERY-PEDESTRIAN,Peoplestown,-84.386,33.7255
2/13/17,16:00:00,2/13/17,17:30:00,1,Mon,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,-84.36227,33.82095
2/13/17,16:00:00,2/13/17,18:30:00,1,Mon,BURGLARY-RESIDENCE,Pittsburgh,-84.40401,33.73129
2/12/17,16:00:00,2/12/17,16:06:00,1,Sun,LARCENY-NON VEHICLE,Atlantic Station,-84.39466,33.7921
2/12/17,16:00:00,2/12/17,22:00:00,1,Sun,LARCENY-FROM VEHICLE,Buckhead Village,-84.37185,33.8371
2/10/17,16:00:00,2/10/17,7:00:00,1,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38718,33.77773
2/10/17,16:00:00,2/10/17,16:47:00,1,Fri,BURGLARY-RESIDENCE,Carey Park,-84.47298,33.78159
2/9/17,16:00:00,2/3/17,9:40:00,1,Fri,BURGLARY-NONRES,Summerhill,-84.38533,33.74271
2/8/17,16:00:00,2/8/17,16:10:00,2,Wed,AGG ASSAULT,Venetian Hills,-84.45477,33.70781
2/7/17,16:00:00,2/7/17,16:17:00,1,Tue,AUTO THEFT,Grove Park,-84.45638,33.78164
2/6/17,16:00:00,2/6/17,16:06:00,1,Mon,LARCENY-NON VEHICLE,North Buckhead,-84.36058,33.85248
2/6/17,16:00:00,2/6/17,16:06:00,2,Mon,AGG ASSAULT,Harland Terrace,-84.47425,33.75381
2/6/17,16:00:00,2/6/17,16:51:00,1,Mon,AGG ASSAULT,Almond Park,-84.46593,33.78054
2/6/17,16:00:00,2/6/17,18:00:00,1,Mon,LARCENY-NON VEHICLE,Edgewood,-84.34619,33.75674
2/6/17,16:00:00,2/6/17,16:50:00,1,Mon,LARCENY-NON VEHICLE,Buckhead Village,-84.38026,33.83879
2/5/17,16:00:00,2/4/17,23:00:00,2,Sat,LARCENY-FROM VEHICLE,Downtown,-84.39702,33.76269
2/5/17,16:00:00,2/5/17,10:58:00,1,Sun,LARCENY-NON VEHICLE,West End,-84.42727,33.74608
2/5/17,16:00:00,2/5/17,22:30:00,1,Sun,BURGLARY-RESIDENCE,Cascade Heights,-84.47208,33.72045
2/4/17,16:00:00,2/4/17,10:06:00,1,Sat,LARCENY-FROM VEHICLE,Kirkwood,-84.33178,33.75156
2/4/17,16:00:00,2/4/17,10:23:00,4,Sat,BURGLARY-RESIDENCE,Ormewood Park,-84.35076,33.74293
2/4/17,16:00:00,2/4/17,16:39:00,1,Sat,LARCENY-FROM VEHICLE,Collier Heights,-84.48878,33.77518
2/3/17,16:00:00,2/2/17,19:00:00,1,Thu,BURGLARY-NONRES,Edgewood,-84.3444,33.75483
2/2/17,16:00:00,2/2/17,17:00:00,1,Thu,LARCENY-NON VEHICLE,Atlantic Station,-84.39554,33.79019
2/2/17,16:00:00,2/2/17,11:00:00,1,Thu,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.37041,33.75746
2/2/17,16:00:00,2/1/17,17:00:00,1,Wed,LARCENY-FROM VEHICLE,Princeton Lakes,-84.51246,33.6612
1/30/17,16:00:00,1/30/17,8:00:00,1,Unk,LARCENY-NON VEHICLE,Beecher Hills,-84.46123,33.73439
1/30/17,16:00:00,1/29/17,16:00:00,1,Unk,LARCENY-NON VEHICLE,Westview,-84.43279,33.74086
1/29/17,16:00:00,1/29/17,20:15:00,1,Sun,LARCENY-FROM VEHICLE,Fairburn,-84.51877,33.69306
1/28/17,16:00:00,1/28/17,18:45:00,1,Sat,LARCENY-FROM VEHICLE,,-84.36922,33.78223
1/28/17,16:00:00,1/28/17,16:30:00,1,Sat,LARCENY-FROM VEHICLE,Midwest Cascade,-84.53578,33.72507
1/27/17,16:00:00,1/27/17,8:15:00,1,Fri,LARCENY-NON VEHICLE,Boulevard Heights,-84.36461,33.72266
1/25/17,16:00:00,1/22/17,23:00:00,1,Sun,LARCENY-NON VEHICLE,Downtown,-84.39432,33.75218
1/25/17,16:00:00,1/25/17,16:30:00,1,Wed,AGG ASSAULT,Browns Mill Park,-84.3912,33.69076
1/24/17,16:00:00,1/20/17,8:00:00,1,Fri,BURGLARY-NONRES,Midtown,-84.38381,33.78808
1/23/17,16:00:00,1/23/17,16:15:00,2,Mon,ROBBERY-RESIDENCE,Loring Heights,-84.40668,33.79724
1/21/17,16:00:00,1/21/17,16:40:00,2,Sat,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,-84.36684,33.82494
1/20/17,16:00:00,1/20/17,17:20:00,1,Fri,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.35257,33.79282
1/19/17,16:00:00,1/19/17,21:00:00,1,Thu,LARCENY-NON VEHICLE,Midtown,-84.36717,33.77909
1/19/17,16:00:00,1/19/17,3:20:00,1,Wed,BURGLARY-RESIDENCE,Morningside/Lenox Park,-84.35743,33.79374
1/18/17,16:00:00,1/18/17,16:30:00,1,Wed,LARCENY-NON VEHICLE,,-84.44824,33.63751
1/18/17,16:00:00,1/18/17,16:44:00,2,Wed,ROBBERY-PEDESTRIAN,Adamsville,-84.50433,33.76126
1/17/17,16:00:00,1/17/17,16:16:00,1,Tue,LARCENY-NON VEHICLE,Carey Park,-84.47292,33.7881
1/16/17,16:00:00,1/16/17,9:45:00,1,Mon,LARCENY-FROM VEHICLE,Grant Park,-84.36826,33.73945
1/16/17,16:00:00,1/16/17,15:00:00,1,Unk,LARCENY-NON VEHICLE,Inman Park,-84.35517,33.75594
1/15/17,16:00:00,1/15/17,20:00:00,1,Sun,LARCENY-FROM VEHICLE,East Atlanta,-84.3462,33.74053
1/15/17,16:00:00,1/14/17,16:10:00,1,Sat,LARCENY-NON VEHICLE,Inman Park,-84.34972,33.76227
1/14/17,16:00:00,1/14/17,5:00:00,1,Fri,BURGLARY-RESIDENCE,North Buckhead,-84.35831,33.85404
1/14/17,16:00:00,1/14/17,12:00:00,1,Sat,LARCENY-NON VEHICLE,Candler Park,-84.34676,33.76764
1/13/17,16:00:00,1/13/17,16:30:00,1,Fri,LARCENY-NON VEHICLE,Cascade Avenue/Road,-84.43754,33.7334
1/12/17,16:00:00,1/11/17,16:30:00,1,Wed,LARCENY-NON VEHICLE,West Paces Ferry/Northside,-84.4286,33.84938
1/12/17,16:00:00,1/12/17,20:20:00,1,Unk,RAPE,Old Fourth Ward,0,0
1/12/17,16:00:00,1/12/17,21:45:00,1,Thu,BURGLARY-RESIDENCE,Old Fourth Ward,-84.37579,33.76163
1/11/17,16:00:00,1/11/17,16:25:00,2,Wed,LARCENY-FROM VEHICLE,Inman Park,-84.35846,33.76198
1/9/17,16:00:00,1/5/16,17:00:00,0,Tue,LARCENY-NON VEHICLE,Almond Park,-84.45794,33.78373
1/9/17,16:00:00,1/9/17,8:44:00,1,Unk,LARCENY-NON VEHICLE,Garden Hills,-84.37848,33.83158
1/9/17,16:00:00,1/9/17,16:13:00,1,Mon,AUTO THEFT,Florida Heights,-84.46623,33.75183
1/9/17,16:00:00,1/9/17,16:40:00,1,Mon,LARCENY-NON VEHICLE,Lindbergh/Morosgo,-84.36328,33.82403
1/9/17,16:00:00,1/9/17,17:30:00,1,Mon,LARCENY-FROM VEHICLE,Virginia Highland,-84.36189,33.77452
1/8/17,16:00:00,1/8/17,16:28:00,1,Sun,AUTO THEFT,South River Gardens,-84.36938,33.67205
1/8/17,16:00:00,1/8/17,18:00:00,1,Sun,BURGLARY-RESIDENCE,Pittsburgh,-84.40177,33.73396
1/8/17,16:00:00,1/8/17,20:00:00,1,Sun,LARCENY-FROM VEHICLE,Tampa Park,-84.50862,33.6794
1/7/17,16:00:00,1/7/17,17:07:00,1,Sat,LARCENY-NON VEHICLE,West End,-84.43276,33.73812
1/6/17,16:00:00,1/6/17,17:31:00,1,Fri,BURGLARY-RESIDENCE,Carey Park,-84.47156,33.78999
1/5/17,16:00:00,1/5/17,16:30:00,1,Thu,LARCENY-NON VEHICLE,Carver Hills,-84.46929,33.79897
1/5/17,16:00:00,1/5/17,16:00:00,1,Thu,AUTO THEFT,Capitol View,-84.41066,33.7157
1/4/17,16:00:00,1/4/17,21:35:00,2,Wed,BURGLARY-RESIDENCE,Piedmont Heights,-84.36825,33.79848
1/4/17,16:00:00,1/4/17,6:00:00,1,Tue,AUTO THEFT,Audobon Forest West,-84.48259,33.72896
1/3/17,16:00:00,1/3/17,16:02:00,1,Tue,LARCENY-NON VEHICLE,Edgewood,-84.34619,33.75674
1/3/17,16:00:00,1/3/17,16:10:00,1,Tue,LARCENY-NON VEHICLE,Almond Park,-84.46199,33.78088
1/3/17,16:00:00,1/3/17,16:16:00,2,Tue,LARCENY-NON VEHICLE,Edgewood,-84.34875,33.75786
1/3/17,16:00:00,1/3/17,16:30:00,1,Tue,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.3665,33.76729
1/3/17,16:00:00,1/3/17,16:30:00,1,Tue,LARCENY-NON VEHICLE,Lindbergh/Morosgo,-84.36328,33.82403
1/2/17,16:00:00,1/2/17,0:00:00,1,Sun,AUTO THEFT,Channing Valley,-84.41276,33.80884
1/2/17,16:00:00,1/1/17,13:00:00,1,Unk,LARCENY-NON VEHICLE,Mt. Paran/Northside,-84.4274,33.87503
1/1/17,16:00:00,1/1/17,9:00:00,1,Sun,LARCENY-FROM VEHICLE,Lenox,-84.35947,33.848
12/21/17,16:01:00,12/21/17,16:01:00,2,Thu,LARCENY-FROM VEHICLE,Greenbriar,-84.49328,33.68845
12/12/17,16:01:00,10/28/17,16:01:00,1,Unk,AUTO THEFT,Summerhill,-84.38686,33.74229
11/12/17,16:01:00,11/12/17,16:50:00,2,Sun,LARCENY-FROM VEHICLE,Sandlewood Estates,-84.54489,33.70493
11/2/17,16:01:00,11/1/17,16:29:00,1,Unk,LARCENY-NON VEHICLE,Bush Mountain,-84.43194,33.72661
7/26/17,16:01:00,7/26/17,16:01:00,1,Wed,BURGLARY-NONRES,Southwest,-84.49234,33.69149
7/12/17,16:01:00,7/12/17,1:30:00,1,Unk,AUTO THEFT,Mechanicsville,-84.40447,33.741
4/20/17,16:01:00,4/20/17,16:01:00,1,Thu,AGG ASSAULT,Downtown,-84.39189,33.75352
4/18/17,16:01:00,4/18/17,20:59:00,1,Tue,BURGLARY-RESIDENCE,Peoplestown,-84.39167,33.72594
2/5/17,16:01:00,2/5/17,16:31:00,1,Sun,LARCENY-NON VEHICLE,North Buckhead,-84.36278,33.85302
4/5/17,16:02:00,4/5/17,16:03:00,1,Wed,ROBBERY-PEDESTRIAN,Adair Park,-84.40839,33.72174
3/28/17,16:02:00,3/28/17,16:03:00,1,Tue,LARCENY-NON VEHICLE,Edgewood,-84.34619,33.75674
3/11/17,16:02:00,3/11/17,9:58:00,1,Unk,BURGLARY-RESIDENCE,Peoplestown,-84.38582,33.72636
2/6/17,16:02:00,2/6/17,17:40:00,1,Mon,AGG ASSAULT,South River Gardens,-84.37144,33.67339
1/14/17,16:02:00,1/14/17,16:04:00,1,Sat,LARCENY-NON VEHICLE,West End,-84.41828,33.73969
1/4/17,16:02:00,1/4/17,16:02:00,1,Wed,LARCENY-FROM VEHICLE,Atlanta University Center,-84.41755,33.75472
12/14/17,16:03:00,12/13/17,16:30:00,1,Wed,LARCENY-NON VEHICLE,Downtown,-84.38748,33.75925
7/13/17,16:03:00,7/13/17,16:04:00,1,Thu,AUTO THEFT,Greenbriar,-84.48818,33.68948
6/26/17,16:03:00,6/26/17,16:03:00,1,Mon,LARCENY-FROM VEHICLE,Randall Mill,-84.43035,33.85114
5/21/17,16:03:00,5/21/17,16:03:00,6,Sun,AGG ASSAULT,Center Hill,-84.46451,33.77226
3/7/17,16:03:00,3/7/17,16:03:00,1,Tue,LARCENY-FROM VEHICLE,,-84.49256,33.75284
2/20/17,16:03:00,2/20/17,16:45:00,1,Mon,ROBBERY-COMMERCIAL,Washington Park,-84.41774,33.75871
12/31/17,16:04:00,12/31/17,16:04:00,1,Sun,LARCENY-FROM VEHICLE,Blandtown,-84.42811,33.79826
9/25/17,16:04:00,9/25/17,20:04:00,2,Mon,AGG ASSAULT,Westview,-84.44612,33.74055
8/14/17,16:04:00,8/15/17,0:15:00,1,Mon,LARCENY-FROM VEHICLE,Grant Park,-84.37466,33.74638
7/21/17,16:04:00,7/21/17,17:00:00,2,Fri,ROBBERY-PEDESTRIAN,The Villages at East Lake,-84.31588,33.74093
7/19/17,16:04:00,7/19/17,16:04:00,1,Wed,AGG ASSAULT,Ashley Courts,-84.52379,33.71775
7/5/17,16:04:00,7/5/17,16:06:00,1,Wed,LARCENY-NON VEHICLE,Buckhead Village,-84.37669,33.84012
3/20/17,16:04:00,3/20/17,16:10:00,1,Mon,AGG ASSAULT,Grant Park,-84.36182,33.73376
11/13/17,16:05:00,11/13/17,18:36:00,1,Mon,LARCENY-FROM VEHICLE,Dixie Hills,-84.44936,33.76222
10/29/17,16:05:00,10/29/17,16:05:00,1,Sun,LARCENY-NON VEHICLE,Midtown,-84.36667,33.77352
