DATE,,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYStationPressure,,DAILYSunrise,DAILYSunset
7/13/17 17:51,,SCT:04 18 BKN:07 65 OVC:08 75,0.75,81,79,,29.24,,537,1950
7/13/17 17:53,,SCT:04 16 BKN:07 49 OVC:08 75,0.50s,81,77,,29.25,,537,1950
7/13/17 18:01,,SCT:04 23 BKN:07 49 OVC:08 70,1,84,65,9,29.23,,537,1950
7/13/17 18:15,,BKN:07 24 BKN:07 48 OVC:08 70,1,81,82,7,29.23,,537,1950
7/13/17 18:17,,SCT:04 24 BKN:07 48 OVC:08 70,1.25,81,82,7,29.23,,537,1950
7/13/17 18:21,,SCT:04 28 BKN:07 48 OVC:08 75,3,80,85,7,29.23,,537,1950
7/13/17 18:53,,FEW:02 95,10,77,96,0,29.24,,537,1950
7/13/17 19:32,,FEW:02 60 FEW:02 85,10,77,100,3,29.24,,538,1950
7/13/17 19:53,,SCT:04 50 BKN:07 75,10,78,97,0,29.25,,538,1950
7/13/17 20:53,,CLR:00,10,79,97,0,29.26,,538,1950
7/13/17 21:53,,CLR:00,10,77,100,0,29.26,,538,1950
7/13/17 22:53,,CLR:00,10,76,100,0,29.26,,538,1950
7/13/17 23:53,,CLR:00,10,77,100,3,29.27,,538,1950
7/13/17 23:59,,,,,,,,,538,1950
7/14/17 0:53,,CLR:00,10,75,100,0,29.26,,538,1950
7/14/17 1:53,,CLR:00,10,74,100,0,29.26,,538,1950
7/14/17 2:53,,CLR:00,10,74,100,0,29.26,,538,1950
7/14/17 3:53,,CLR:00,10,76,97,5,29.26,,538,1950
7/14/17 4:53,,FEW:02 41,10,75,96,3,29.28,,538,1950
7/14/17 5:53,,CLR:00,10,75,96,3,29.29,,538,1950
7/14/17 6:53,,CLR:00,10,76,94,5,29.3,,538,1950
7/14/17 7:53,,CLR:00,10,79,85,0,29.29,,538,1950
7/14/17 8:53,,CLR:00,10,83,77,0,29.3,,538,1950
7/14/17 9:53,,CLR:00,10,85,72,3,29.29,,538,1950
7/14/17 10:53,,SCT:04 39,10,88,59,7,29.28,,538,1950
7/14/17 11:53,,FEW:02 39,10,88,63,5,29.26,,538,1950
7/14/17 12:53,,SCT:04 39,10,90,56,8,29.24,,538,1950
7/14/17 13:53,,FEW:02 48 SCT:04 70,10,91,54,6,29.22,,538,1950
7/14/17 14:53,,FEW:02 50 FEW:02 60 SCT:04 80,10,91,54,11,29.22,,538,1950
7/14/17 15:53,,CLR:00,10,91,52,10,29.19,,538,1950
7/14/17 16:53,,SCT:04 50,10,91,54,11,29.18,,538,1950
7/14/17 17:53,,CLR:00,10,89,57,8,29.18,,538,1950
7/14/17 18:53,,SCT:04 50 BKN:07 80,10,85,68,16,29.21,,538,1950
7/14/17 19:42,,CLR:00,10,78,79,8,29.22,,538,1949
7/14/17 19:53,,CLR:00,10,78,79,8,29.22,,538,1949
7/14/17 20:11,,CLR:00,10,78,79,7,29.24,,538,1949
7/14/17 20:36,,CLR:00,10,78,79,3,29.24,,538,1949
7/14/17 20:51,,CLR:00,10,79,74,3,29.25,,538,1949
7/14/17 20:53,,CLR:00,10,78,79,3,29.25,,538,1949
7/14/17 21:53,,CLR:00,10,78,79,0,29.24,,538,1949
7/14/17 22:53,,CLR:00,10,76,88,0,29.25,,538,1949
7/14/17 23:53,,CLR:00,10,77,82,0,29.24,,538,1949
7/14/17 23:59,,,,,,,,,538,1949
7/15/17 0:53,,CLR:00,10,75,90,0,29.23,,538,1949
7/15/17 1:53,,CLR:00,10,73,96,0,29.22,,538,1949
7/15/17 2:53,,CLR:00,10,72,100,5,29.21,,538,1949
7/15/17 3:53,,CLR:00,10,72,97,0,29.21,,538,1949
7/15/17 4:53,,CLR:00,10,72,97,0,29.21,,538,1949
7/15/17 5:53,,CLR:00,10,72,100,0,29.21,,538,1949
7/15/17 6:53,,CLR:00,10,74,94,0,29.22,,538,1949
7/15/17 7:53,,CLR:00,10,76,91,0,29.23,,538,1949
7/15/17 8:53,,CLR:00,10,80,82,3,29.23,,538,1949
7/15/17 9:53,,CLR:00,10,84,67,0,29.23,,538,1949
7/15/17 10:53,,CLR:00,10,85,65,3,29.21,,538,1949
7/15/17 11:53,,SCT:04 38,10,86,63,6,29.2,,538,1949
7/15/17 12:53,,SCT:04 38,10,86,59,0,29.17,,538,1949
7/15/17 13:53,,SCT:04 38 SCT:04 55,10,88,66,5,29.15,,538,1949
7/15/17 14:53,,SCT:04 39,10,88,63,17,29.15,,538,1949
7/15/17 15:18,,SCT:04 39 SCT:04 48,10,80,76,14,29.15,,538,1949
7/15/17 15:51,,CLR:00,10,79,79,9,29.14,,538,1949
7/15/17 15:53,,CLR:00,10,78,79,8,29.14,,538,1949
7/15/17 16:53,,CLR:00,10,79,79,7,29.12,,538,1949
7/15/17 17:53,,CLR:00,10,80,74,5,29.12,,538,1949
7/15/17 18:53,,CLR:00,10,79,77,0,29.13,,538,1949
7/15/17 19:53,,CLR:00,10,77,82,3,29.13,,539,1949
7/15/17 20:53,,CLR:00,10,75,90,0,29.13,,539,1949
7/15/17 21:53,,CLR:00,10,76,88,0,29.13,,539,1949
7/15/17 22:53,,CLR:00,10,74,97,3,29.14,,539,1949
7/15/17 23:53,,CLR:00,10,76,88,0,29.14,,539,1949
7/15/17 23:59,,,,,,,,,539,1949
7/16/17 0:53,,OVC:08 75,10,74,97,3,29.14,,539,1949
7/16/17 1:53,,CLR:00,10,74,97,0,29.11,,539,1949
7/16/17 2:53,,CLR:00,10,74,97,5,29.11,,539,1949
7/16/17 3:53,,CLR:00,10,74,94,3,29.11,,539,1949
7/16/17 4:53,,BKN:07 95,10,73,96,0,29.12,,539,1949
7/16/17 5:53,,BKN:07 110,10,73,96,0,29.14,,539,1949
7/16/17 6:53,,BKN:07 55 OVC:08 70,10,73,94,0,29.15,,539,1949
7/16/17 7:51,,BKN:07 50 BKN:07 65 OVC:08 100,2.5,72,100,6,29.16,,539,1949
7/16/17 7:53,,BKN:07 50 BKN:07 60 OVC:08 100,2.00V,72,100,5,29.16,,539,1949
7/16/17 8:02,,FEW:02 50 BKN:07 60 OVC:08 95,7,72,100,6,29.16,,539,1949
7/16/17 8:53,,SCT:04 11 SCT:04 60 OVC:08 70,7,73,96,8,29.17,,539,1949
7/16/17 9:04,,BKN:07 11 OVC:08 65,10,73,96,5,29.17,,539,1949
7/16/17 9:51,,SCT:04 10 OVC:08 110,10,73,100,0,29.16,,539,1949
7/16/17 9:53,,SCT:04 10 OVC:08 110,10,74,97,3,29.16,,539,1949
7/16/17 10:02,,SCT:04 9 OVC:08 110,10,74,97,5,29.16,,539,1949
7/16/17 10:53,,SCT:04 110,10,75,84,0,29.15,,539,1949
7/16/17 11:53,,CLR:00,10,78,85,3,29.13,,539,1949
7/16/17 12:53,,CLR:00,10,80,76,5,29.11,,539,1949
7/16/17 13:53,,CLR:00,10,83,63,3,29.09,,539,1949
7/16/17 14:53,,CLR:00,10,85,57,5,29.08,,539,1949
7/16/17 15:53,,CLR:00,10,87,55,0,29.05,,539,1949
7/16/17 16:53,,CLR:00,10,86,59,5,29.05,,539,1949
7/16/17 17:53,,CLR:00,10,85,61,7,29.05,,539,1949
7/16/17 18:53,,CLR:00,10,82,72,7,29.06,,539,1949
7/16/17 19:53,,CLR:00,10,80,76,6,29.06,,540,1949
7/16/17 20:53,,CLR:00,10,79,79,0,29.08,,540,1949
7/16/17 21:07,,CLR:00,10,77,88,3,29.08,,540,1949
7/16/17 21:53,,FEW:02 50,10,75,94,0,29.08,,540,1949
7/16/17 22:53,,FEW:02 50,10,76,91,3,29.11,,540,1949
7/16/17 23:53,,SCT:04 10,10,75,94,5,29.11,,540,1949
7/16/17 23:59,,,,,,,,,540,1949
7/17/17 0:18,,SCT:04 10 BKN:07 16,10,75,94,5,29.12,,540,1949
7/17/17 0:45,,BKN:07 10 BKN:07 16 OVC:08 26,10,75,94,5,29.11,,540,1949
7/17/17 0:53,,BKN:07 10 OVC:08 26,10,75,94,6,29.11,,540,1949
7/17/17 1:14,,OVC:08 9,10,75,94,6,29.11,,540,1949
7/17/17 1:53,,OVC:08 8,10,74,97,7,29.11,,540,1949
7/17/17 2:30,,SCT:04 8 BKN:07 20 OVC:08 32,5,71,94,8,29.12,,540,1949
7/17/17 2:36,,SCT:04 8 BKN:07 26 OVC:08 32,2.5,70,97,11,29.12,,540,1949
7/17/17 2:46,,FEW:02 18 BKN:07 25 OVC:08 43,1.25,69,100,7,29.12,,540,1949
7/17/17 2:53,,BKN:07 22 OVC:08 33,1.5,69,100,7,29.11,,540,1949
7/17/17 3:04,,OVC:08 32,2,69,100,7,29.11,,540,1949
7/17/17 3:24,,BKN:07 49 OVC:08 100,4,69,100,8,29.09,,540,1949
7/17/17 3:38,,FEW:02 50 OVC:08 95,10,69,96,6,29.08,,540,1949
7/17/17 3:53,,OVC:08 100,10,69,96,3,29.08,,540,1949
7/17/17 4:01,,BKN:07 95,10,69,96,7,29.08,,540,1949
7/17/17 4:35,,FEW:02 5 SCT:04 90,10,68,100,0,29.08,,540,1949
7/17/17 4:53,,FEW:02 5,10,68,100,5,29.09,,540,1949
7/17/17 5:53,,CLR:00,10,68,100,3,29.11,,540,1949
7/17/17 6:53,,CLR:00,10,70,97,3,29.13,,540,1949
7/17/17 7:53,,CLR:00,10,74,91,3,29.15,,540,1949
7/17/17 8:53,,BKN:07 19,10,76,82,5,29.15,,540,1949
7/17/17 9:53,,BKN:07 18 OVC:08 24,10,78,82,5,29.14,,540,1949
7/17/17 10:53,,BKN:07 21,10,81,74,6,29.14,,540,1949
7/17/17 11:53,,BKN:07 25,10,82,74,,29.14,,540,1949
7/17/17 12:07,,SCT:04 25,10,83,74,5,29.14,,540,1949
7/17/17 12:53,,FEW:02 26 SCT:04 38,10,84,70,3,29.13,,540,1949
7/17/17 13:51,,FEW:02 1,10,86,66,3,29.11,,540,1949
7/17/17 13:53,,FEW:02 1,10,86,67,6,29.11,,540,1949
7/17/17 14:53,,FEW:02 32,10,86,65,0,29.09,,540,1949
7/17/17 15:53,,CLR:00,10,85,65,6,29.09,,540,1949
7/17/17 16:53,,CLR:00,10,84,70,6,29.09,,540,1949
7/17/17 17:53,,CLR:00,10,86,67,3,29.11,,540,1949
7/17/17 18:30,,BKN:07 40,10,86,67,6,29.11,,540,1949
7/17/17 18:53,,FEW:02 28 BKN:07 40 OVC:08 50,10,79,65,10,29.12,,540,1949
7/17/17 19:53,,CLR:00,10,74,82,8,29.12,,540,1948
7/17/17 20:04,,CLR:00,10,73,84,5,29.12,,540,1948
7/17/17 20:12,,CLR:00,10,73,84,0,29.12,,540,1948
7/17/17 20:53,,CLR:00,10,73,84,3,29.14,,540,1948
7/17/17 21:53,,CLR:00,10,73,87,3,29.16,,540,1948
7/17/17 22:53,,CLR:00,10,71,96,0,29.16,,540,1948
7/17/17 23:53,,CLR:00,10,71,96,0,29.15,,540,1948
7/17/17 23:59,,,,,,,,,540,1948
7/18/17 0:53,,CLR:00,10,70,97,3,29.16,,540,1948
7/18/17 1:53,,CLR:00,10,69,100,3,29.16,,540,1948
7/18/17 2:53,,CLR:00,10,70,97,0,29.16,,540,1948
7/18/17 3:53,,CLR:00,10,70,97,0,29.18,,540,1948
7/18/17 4:53,,FEW:02 39,10,70,97,0,29.19,,540,1948
7/18/17 5:53,,CLR:00,10,69,100,0,29.21,,540,1948
7/18/17 6:53,,CLR:00,10,71,96,0,29.23,,540,1948
7/18/17 7:53,,CLR:00,10,74,91,0,29.24,,540,1948
7/18/17 8:53,,CLR:00,10,79,82,3,29.24,,540,1948
7/18/17 9:53,,CLR:00,10,81,74,0,29.23,,540,1948
7/18/17 10:53,,CLR:00,10,84,67,3,29.22,,540,1948
7/18/17 11:53,,BKN:07 39,10,87,61,6,29.22,,540,1948
7/18/17 12:53,,SCT:04 55,10,87,59,0,29.2,,540,1948
7/18/17 13:53,,FEW:02 44,10,88,59,0,29.19,,540,1948
7/18/17 14:53,,FEW:02 70 FEW:02 100,10,88,55,7,29.18,,540,1948
7/18/17 15:53,,FEW:02 55 BKN:07 110,10,88,59,6,29.18,,540,1948
7/18/17 16:53,,SCT:04 50,10,90,52,0,29.16,,540,1948
7/18/17 17:53,,SCT:04 49 BKN:07 65,10,88,61,9,29.17,,540,1948
7/18/17 18:53,,SCT:04 49 BKN:07 65,10,86,61,6,29.18,,540,1948
7/18/17 19:41,,SCT:04 49 BKN:07 65,10,86,61,0,29.19,,541,1948
7/18/17 19:53,,FEW:02 55 SCT:04 75,10,84,70,6,29.19,,541,1948
7/18/17 20:05,,FEW:02 55 SCT:04 75,10,80,76,8,29.19,,541,1948
7/18/17 20:53,,FEW:02 120,10,77,77,3,29.21,,541,1948
7/18/17 21:53,,BKN:07 120,10,76,88,0,29.22,,541,1948
7/18/17 22:53,,SCT:04 50,10,75,94,0,29.23,,541,1948
7/18/17 23:53,,FEW:02 49,10,74,97,5,29.23,,541,1948
7/18/17 23:59,,,,,,,,,541,1948
7/19/17 0:53,,BKN:07 47,10,73,100,3,29.22,,541,1948
7/19/17 1:53,,CLR:00,10,74,94,0,29.22,,541,1948
7/19/17 2:53,,CLR:00,10,73,96,0,29.21,,541,1948
7/19/17 3:53,,CLR:00,10,73,96,0,29.22,,541,1948
7/19/17 4:53,,CLR:00,10,71,100,0,29.23,,541,1948
7/19/17 5:53,,CLR:00,10,71,100,0,29.24,,541,1948
7/19/17 6:53,,CLR:00,10,75,90,0,29.26,,541,1948
7/19/17 7:53,,CLR:00,10,78,82,3,29.26,,541,1948
7/19/17 8:53,,CLR:00,10,82,77,0,29.26,,541,1948
7/19/17 9:53,,CLR:00,10,85,70,7,29.27,,541,1948
7/19/17 10:53,,BKN:07 34 BKN:07 46,10,86,67,6,29.27,,541,1948
7/19/17 11:53,,SCT:04 42 BKN:07 70,10,88,59,6,29.25,,541,1948
7/19/17 12:53,,CLR:00,10,91,50,3,29.23,,541,1948
7/19/17 13:53,,SCT:04 55,10,91,50,7,29.21,,541,1948
7/19/17 14:53,,SCT:04 55,10,92,47,10,29.2,,541,1948
7/19/17 15:53,,FEW:02 60 SCT:04 110,10,92,49,9,29.18,,541,1948
7/19/17 16:53,,FEW:02 60,10,91,47,8,29.17,,541,1948
7/19/17 17:53,,FEW:02 60,10,91,49,6,29.17,,541,1948
7/19/17 18:53,,CLR:00,10,88,54,6,29.18,,541,1948
7/19/17 19:53,,CLR:00,10,84,65,0,29.19,,541,1947
7/19/17 20:53,,CLR:00,10,79,79,0,29.19,,541,1947
7/19/17 21:53,,CLR:00,10,78,85,0,29.21,,541,1947
7/19/17 22:53,,CLR:00,10,77,88,0,29.21,,541,1947
7/19/17 23:53,,CLR:00,10,75,94,0,29.22,,541,1947
7/19/17 23:59,,,,,,,,,541,1947
7/20/17 0:53,,CLR:00,10,73,96,0,29.21,,541,1947
7/20/17 1:53,,CLR:00,10,73,96,0,29.2,,541,1947
7/20/17 2:53,,FEW:02 65,10,73,96,0,29.19,,541,1947
7/20/17 3:53,,CLR:00,9,72,97,0,29.19,,541,1947
7/20/17 4:53,,CLR:00,10,72,100,0,29.2,,541,1947
7/20/17 5:53,,CLR:00,5,71,100,0,29.21,,541,1947
7/20/17 6:53,,CLR:00,10,76,88,0,29.22,,541,1947
7/20/17 7:53,,CLR:00,10,80,79,5,29.22,,541,1947
7/20/17 8:53,,CLR:00,10,84,70,6,29.23,,541,1947
7/20/17 9:53,,CLR:00,10,86,63,8,29.23,,541,1947
7/20/17 10:53,,CLR:00,10,88,59,8,29.23,,541,1947
7/20/17 11:53,,CLR:00,10,90,56,11,29.23,,541,1947
7/20/17 12:53,,SCT:04 100,10,91,54,13,29.21,,541,1947
7/20/17 13:53,,SCT:04 100,10,92,52,10,29.19,,541,1947
7/20/17 14:53,,SCT:04 50 SCT:04 60 SCT:04 80,10,90,54,7,29.16,,541,1947
7/20/17 15:53,,SCT:04 80,10,89,59,6,29.13,,541,1947
7/20/17 16:53,,SCT:04 80,10,92,52,6,29.12,,541,1947
7/20/17 17:53,,SCT:04 80,10,89,57,5,29.12,,541,1947
7/20/17 18:53,,CLR:00,10,88,59,6,29.13,,541,1947
7/20/17 19:53,,BKN:07 100,10,85,63,3,29.13,,542,1946
7/20/17 20:53,,CLR:00,10,84,67,0,29.13,,542,1946
7/20/17 21:53,,CLR:00,10,82,77,0,29.14,,542,1946
7/20/17 22:53,,CLR:00,10,79,88,0,29.16,,542,1946
7/20/17 23:53,,CLR:00,10,79,90,0,29.16,,542,1946
7/20/17 23:59,,,,,,,,,542,1946
7/21/17 0:53,,CLR:00,10,79,90,0,29.14,,542,1946
7/21/17 1:53,,CLR:00,10,77,94,0,29.13,,542,1946
7/21/17 2:53,,CLR:00,10,77,94,0,29.12,,542,1946
7/21/17 3:53,,CLR:00,10,75,100,0,29.12,,542,1946
7/21/17 4:53,,CLR:00,10,75,96,0,29.13,,542,1946
7/21/17 5:53,,CLR:00,5,73,100,0,29.14,,542,1946
7/21/17 6:53,,CLR:00,9,77,94,0,29.16,,542,1946
7/21/17 7:53,,CLR:00,10,81,85,0,29.18,,542,1946
7/21/17 8:53,,CLR:00,10,84,74,3,29.18,,542,1946
7/21/17 9:53,,CLR:00,10,87,67,0,29.17,,542,1946
7/21/17 10:53,,CLR:00,10,90,62,3,29.17,,542,1946
7/21/17 11:53,,CLR:00,10,92,51,3,29.16,,542,1946
7/21/17 12:53,,CLR:00,10,92,51,3,29.14,,542,1946
7/21/17 13:53,,CLR:00,10,92,49,0,29.12,,542,1946
7/21/17 14:53,,FEW:02 70 SCT:04 85,10,93,49,3,29.09,,542,1946
7/21/17 15:53,,BKN:07 60,10,92,49,3,29.08,,542,1946
7/21/17 16:53,,CLR:00,10,94,48,5,29.08,,542,1946
7/21/17 17:53,,BKN:07 70,10,91,56,9,29.08,,542,1946
7/21/17 18:53,,BKN:07 65,10,90,56,5,29.09,,542,1946
7/21/17 19:53,,CLR:00,10,84,80,3,29.11,,543,1946
7/21/17 20:53,,BKN:07 65,10,84,80,0,29.12,,543,1946
7/21/17 21:53,,FEW:02 70,10,84,77,0,29.12,,543,1946
7/21/17 22:53,,CLR:00,10,83,77,7,29.13,,543,1946
7/21/17 23:53,,CLR:00,10,81,79,10,29.12,,543,1946
7/21/17 23:59,,,,,,,,,543,1946
7/22/17 0:53,,CLR:00,10,79,85,9,29.11,,543,1946
7/22/17 1:53,,CLR:00,10,78,87,5,29.09,,543,1946
7/22/17 2:53,,CLR:00,10,77,90,0,29.08,,543,1946
7/22/17 3:53,,CLR:00,10,76,91,5,29.09,,543,1946
7/22/17 4:53,,CLR:00,10,75,94,3,29.11,,543,1946
7/22/17 5:53,,CLR:00,9,74,97,0,29.12,,543,1946
7/22/17 6:53,,CLR:00,8,75,96,0,29.13,,543,1946
7/22/17 7:53,,CLR:00,10,77,90,3,29.15,,543,1946
7/22/17 8:53,,CLR:00,10,81,82,0,29.16,,543,1946
7/22/17 9:53,,CLR:00,10,84,80,5,29.15,,543,1946
7/22/17 10:53,,CLR:00,10,87,75,6,29.14,,543,1946
7/22/17 11:53,,FEW:02 31,10,90,66,7,29.13,,543,1946
7/22/17 12:51,,SCT:04 37 BKN:07 45 BKN:07 50,10,91,59,6,29.11,,543,1946
7/22/17 12:53,,BKN:07 41 BKN:07 50,10,91,59,6,29.11,,543,1946
7/22/17 13:15,,FEW:02 39 SCT:04 48 BKN:07 60,10,90,62,6,29.11,,543,1946
7/22/17 13:53,,SCT:04 46 BKN:07 60,10,84,63,9,29.09,,543,1946
7/22/17 14:53,,FEW:02 34 BKN:07 46 BKN:07 65,10,81,67,8,29.09,,543,1946
7/22/17 15:17,,FEW:02 48,10,80,74,5,29.08,,543,1946
7/22/17 15:38,,CLR:00,10,81,74,3,29.08,,543,1946
7/22/17 15:53,,CLR:00,10,80,79,3,29.08,,543,1946
7/22/17 16:53,,FEW:02 90,10,80,82,5,29.06,,543,1946
7/22/17 17:53,,CLR:00,10,81,79,5,29.08,,543,1946
7/22/17 18:53,,CLR:00,10,81,85,6,29.06,,543,1946
7/22/17 19:53,,CLR:00,10,81,82,3,29.08,,543,1945
7/22/17 20:53,,CLR:00,10,80,85,3,29.09,,543,1945
7/22/17 21:53,,CLR:00,10,78,93,3,29.09,,543,1945
7/22/17 22:53,,CLR:00,10,77,96,3,29.08,,543,1945
7/22/17 23:53,,CLR:00,10,77,96,0,29.08,,543,1945
7/22/17 23:59,,,,,,,,,543,1945
7/23/17 0:53,,CLR:00,9,75,100,3,29.08,,543,1945
7/23/17 1:53,,CLR:00,9,74,100,0,29.08,,543,1945
7/23/17 2:53,,CLR:00,10,75,96,0,29.05,,543,1945
7/23/17 3:53,,FEW:02 42 BKN:07 55,10,75,96,3,29.06,,543,1945
7/23/17 4:53,,CLR:00,10,75,94,5,29.06,,543,1945
7/23/17 5:53,,CLR:00,10,74,100,5,29.08,,543,1945
7/23/17 6:53,,CLR:00,10,75,96,5,29.09,,543,1945
7/23/17 7:53,,CLR:00,10,78,90,0,29.09,,543,1945
7/23/17 8:53,,CLR:00,10,83,79,3,29.09,,543,1945
7/23/17 9:53,,FEW:02 60,10,85,75,9,29.09,,543,1945
7/23/17 10:53,,FEW:02 30,10,88,66,6,29.08,,543,1945
7/23/17 11:53,,FEW:02 36,10,88,63,3,29.06,,543,1945
7/23/17 12:53,,CLR:00,10,89,59,8,29.03,,543,1945
7/23/17 13:53,,BKN:07 46 BKN:07 65,10,91,57,6,29.03,,543,1945
7/23/17 14:53,,FEW:02 100,10,90,59,6,29.01,,543,1945
7/23/17 15:53,,CLR:00,10,90,59,8,29,,543,1945
7/23/17 16:53,,FEW:02 70 FEW:02 80,10,90,62,10,28.99,,543,1945
7/23/17 17:53,,CLR:00,10,88,61,8,29,,543,1945
7/23/17 18:53,,CLR:00,10,86,67,6,29,,543,1945
7/23/17 19:53,,FEW:02 36 FEW:02 43 SCT:04 55,10,83,77,5,29.01,,544,1945
7/23/17 20:53,,FEW:02 60,10,83,77,3,29.02,,544,1945
7/23/17 21:53,,CLR:00,10,79,90,0,29.05,,544,1945
7/23/17 22:53,,BKN:07 120,10,80,87,0,29.05,,544,1945
7/23/17 23:53,,CLR:00,10,77,96,0,29.03,,544,1945
7/23/17 23:59,,,,,,,,,544,1945
7/24/17 0:53,,CLR:00,10,79,90,0,29.03,,544,1945
7/24/17 1:53,,CLR:00,10,78,93,0,29.05,,544,1945
7/24/17 2:53,,BKN:07 43 BKN:07 49,10,77,96,5,29.03,,544,1945
7/24/17 3:53,,FEW:02 39 FEW:02 110,10,77,94,6,29.03,,544,1945
7/24/17 4:53,,BKN:07 34 BKN:07 110,10,77,94,5,29.05,,544,1945
7/24/17 5:27,,BKN:07 34 OVC:08 110,1.75V,76,100,0,29.06,,544,1945
7/24/17 5:36,,FEW:02 13 SCT:04 19 OVC:08 25,2.5,76,100,0,29.06,,544,1945
7/24/17 5:53,,SCT:04 17 BKN:07 28 OVC:08 55,3,76,100,3,29.08,,544,1945
7/24/17 6:06,,FEW:02 15 BKN:07 55 OVC:08 120,8,76,100,0,29.08,,544,1945
7/24/17 6:16,,BKN:07 21 BKN:07 46 OVC:08 85,9,76,100,0,29.08,,544,1945
7/24/17 6:40,,FEW:02 24 SCT:04 41 BKN:07 110,7,76,100,5,29.08,,544,1945
7/24/17 6:53,,FEW:02 110,8,76,100,6,29.08,,544,1945
7/24/17 7:53,,CLR:00,9,77,96,6,29.08,,544,1945
7/24/17 8:53,,FEW:02 120,10,80,87,6,29.08,,544,1945
7/24/17 9:53,,FEW:02 16 SCT:04 21,10,84,77,8,29.09,,544,1945
7/24/17 10:39,,BKN:07 22,10,84,77,6,29.11,,544,1945
7/24/17 10:50,,SCT:04 24,10,84,74,7,29.11,,544,1945
7/24/17 10:53,,SCT:04 24,10,85,75,6,29.11,,544,1945
7/24/17 11:04,,BKN:07 24 BKN:07 29,10,85,72,3,29.11,,544,1945
7/24/17 11:51,,FEW:02 29 SCT:04 39 SCT:04 50,10,88,66,6,29.09,,544,1945
7/24/17 11:53,,FEW:02 29 SCT:04 39 SCT:04 50,10,87,70,5,29.09,,544,1945
7/24/17 12:53,,BKN:07 39,10,89,59,7,29.08,,544,1945
7/24/17 13:33,,BKN:07 40,10,89,59,7,29.08,,544,1945
7/24/17 13:53,,BKN:07 40,10,89,57,3,29.06,,544,1945
7/24/17 14:00,,BKN:07 47,10,87,65,11,29.08,,544,1945
7/24/17 14:19,,BKN:07 45 OVC:08 55,2,78,93,14,29.09,,544,1945
7/24/17 14:32,,SCT:04 43 BKN:07 60 OVC:08 80,5,76,97,13,29.08,,544,1945
7/24/17 14:53,,FEW:02 60 SCT:04 75 BKN:07 110,10,77,90,5,29.06,,544,1945
7/24/17 15:09,,FEW:02 70,10,77,90,6,29.08,,544,1945
7/24/17 15:53,,CLR:00,10,79,90,5,29.08,,544,1945
7/24/17 16:53,,FEW:02 120,10,83,82,3,29.09,,544,1945
7/24/17 17:34,,SCT:04 21 BKN:07 28,10,81,82,9,29.09,,544,1945
7/24/17 17:51,,SCT:04 23 SCT:04 28,10,79,84,6,29.08,,544,1945
7/24/17 17:53,,SCT:04 25,10,79,85,7,29.08,,544,1945
7/24/17 18:53,,CLR:00,10,79,82,6,29.09,,544,1945
7/24/17 19:53,,CLR:00,10,78,85,6,29.11,,545,1944
7/24/17 20:53,,CLR:00,10,77,88,7,29.13,,545,1944
7/24/17 21:53,,CLR:00,10,76,91,6,29.15,,545,1944
7/24/17 22:53,,CLR:00,10,75,94,6,29.14,,545,1944
7/24/17 23:53,,CLR:00,10,75,94,3,29.14,,545,1944
7/24/17 23:59,,,,,,,,,545,1944
7/25/17 0:53,,CLR:00,10,73,100,0,29.15,,545,1944
7/25/17 1:53,,CLR:00,10,72,100,0,29.14,,545,1944
7/25/17 2:53,,CLR:00,10,74,97,0,29.14,,545,1944
7/25/17 3:53,,CLR:00,10,74,97,3,29.15,,545,1944
7/25/17 4:53,,CLR:00,10,73,100,0,29.17,,545,1944
7/25/17 5:53,,BKN:07 110,10,73,100,3,29.19,,545,1944
7/25/17 6:53,,CLR:00,10,74,97,0,29.19,,545,1944
7/25/17 7:53,,BKN:07 110,10,76,91,3,29.2,,545,1944
7/25/17 8:29,,SCT:04 120,10,77,90,5,29.21,,545,1944
7/25/17 8:53,,CLR:00,10,80,82,5,29.21,,545,1944
7/25/17 9:53,,BKN:07 100,10,83,79,3,29.21,,545,1944
7/25/17 10:53,,FEW:02 100,10,86,75,0,29.21,,545,1944
7/25/17 11:53,,CLR:00,10,87,63,0,29.2,,545,1944
7/25/17 12:53,,BKN:07 31,10,89,65,0,29.19,,545,1944
7/25/17 13:53,,FEW:02 60,10,88,68,6,29.18,,545,1944
7/25/17 14:53,,CLR:00,10,90,62,6,29.18,,545,1944
7/25/17 15:08,,SCT:04 42,10,91,57,5,29.17,,545,1944
7/25/17 15:23,,FEW:02 43,10,91,56,5,29.17,,545,1944
7/25/17 15:32,,FEW:02 45 SCT:04 60,10,90,56,0,29.17,,545,1944
7/25/17 15:50,,BKN:07 45 BKN:07 60,10,91,56,11,29.17,,545,1944
7/25/17 15:53,,BKN:07 45 OVC:08 60,10,89,59,14,29.17,,545,1944
7/25/17 16:07,,BKN:07 43 BKN:07 50 BKN:07 60,10,87,61,8,29.16,,545,1944
7/25/17 16:15,,SCT:04 43,10,87,61,7,29.16,,545,1944
7/25/17 16:53,,FEW:02 55,10,88,46,8,29.17,,545,1944
7/25/17 17:16,,SCT:04 47 BKN:07 55 BKN:07 70,10,83,63,7,29.18,,545,1944
7/25/17 17:24,,SCT:04 49 SCT:04 90,10,82,65,7,29.17,,545,1944
